時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
13:10:45,"18,261,049","43,953,374","20,868,428","29,369,964","2,662,229","9,762,742","584,522"
13:10:50,"18,265,112","44,024,126","20,873,384","29,451,396","2,663,417","9,766,297","584,716"
13:10:55,"18,268,220","44,057,363","20,878,825","29,328,837","2,664,013","9,767,879","584,910"
13:11:00,"18,271,899","44,041,964","20,883,838","29,332,287","2,664,629","9,769,564","585,058"
13:11:05,"18,276,089","43,965,907","20,889,580","29,384,326","2,665,620","9,773,560","585,202"
13:11:10,"18,280,091","43,980,658","20,895,826","29,376,591","2,666,317","9,775,406","585,334"
13:11:15,"18,284,413","44,006,056","20,901,508","29,359,966","2,667,311","9,777,982","585,509"
13:11:20,"18,288,251","43,920,411","20,906,306","29,425,692","2,667,952","9,779,414","585,598"
13:11:25,"18,292,445","44,087,452","20,911,407","29,471,757","2,668,626","9,781,345","585,717"
13:11:30,"18,297,060","43,972,808","20,916,567","29,491,687","2,669,374","9,783,871","585,849"
13:11:35,"18,301,628","43,922,496","20,921,983","29,478,488","2,670,072","9,785,847","585,965"
13:11:40,"18,305,793","44,049,784","20,926,578","29,547,048","2,671,082","9,789,437","586,112"
13:11:45,"18,311,034","43,981,054","20,932,331","29,500,116","2,671,849","9,791,206","586,289"
13:11:50,"18,315,842","43,952,636","20,937,452","29,540,565","2,672,605","9,793,067","586,445"
13:11:55,"18,320,541","43,933,152","20,942,477","29,366,373","2,673,182","9,795,817","586,672"
13:12:00,"18,324,645","43,962,694","20,947,442","29,470,154","2,674,029","9,798,388","586,851"
13:12:05,"18,329,348","43,947,609","20,952,728","29,492,061","2,674,830","9,802,169","587,026"
13:12:10,"18,333,997","44,063,034","20,957,540","29,570,044","2,675,506","9,803,754","587,119"
13:12:15,"18,338,716","44,027,410","20,962,999","29,501,792","2,676,255","9,807,621","587,241"
13:12:20,"18,343,566","44,013,062","20,968,489","29,545,088","2,677,178","9,810,316","587,422"
13:12:25,"18,347,941","43,951,324","20,973,349","29,457,911","2,677,755","9,812,457","587,544"
13:12:30,"18,352,210","43,993,917","20,978,473","29,533,521","2,678,634","9,815,206","587,680"
13:12:35,"18,356,477","44,069,824","20,983,242","29,540,642","2,679,219","9,817,074","587,796"
13:12:40,"18,361,205","44,017,710","20,988,240","29,589,002","2,679,846","9,820,055","587,900"
13:12:45,"18,365,351","44,038,180","20,992,671","29,580,766","2,680,499","9,822,333","588,024"
13:12:50,"18,369,479","44,051,090","20,997,362","29,541,034","2,681,291","9,824,806","588,171"
13:12:55,"18,373,810","43,938,764","21,002,052","29,478,721","2,682,045","9,827,522","588,302"
13:13:00,"18,378,799","44,009,801","21,008,110","29,532,680","2,682,803","9,829,570","588,439"
13:13:05,"18,383,049","43,965,256","21,013,432","29,475,347","2,683,744","9,833,331","588,671"
13:13:10,"18,387,576","43,852,182","21,018,793","29,434,240","2,684,539","9,835,445","588,853"
13:13:15,"18,392,209","43,942,392","21,024,121","29,485,745","2,685,332","9,837,914","588,972"
13:13:20,"18,396,456","44,048,102","21,028,919","29,566,020","2,686,107","9,839,835","589,137"
13:13:25,"18,400,316","44,064,831","21,033,874","29,567,535","2,686,813","9,842,342","589,268"
13:13:30,"18,404,117","44,118,291","21,038,724","29,554,808","2,687,572","9,844,484","589,380"
13:13:35,"18,408,481","43,973,055","21,044,542","29,573,337","2,688,819","9,848,493","589,561"
13:13:40,"18,412,897","43,917,524","21,049,480","29,511,758","2,689,563","9,850,466","589,681"
13:13:45,"18,417,322","43,963,276","21,054,817","29,563,361","2,690,170","9,852,033","589,769"
13:13:50,"18,421,452","44,010,391","21,060,005","29,558,771","2,691,133","9,855,095","589,926"
13:13:55,"18,426,170","43,990,024","21,065,471","29,549,814","2,691,909","9,857,611","590,072"
13:14:00,"18,430,224","44,081,873","21,070,189","29,618,875","2,692,732","9,860,741","590,190"
13:14:05,"18,436,795","43,846,544","21,077,953","29,262,145","2,693,808","9,863,742","590,549"
13:14:10,"18,442,055","44,031,352","21,084,634","29,500,830","2,694,669","9,866,518","590,699"
13:14:15,"18,446,869","44,006,670","21,091,559","29,329,658","2,695,534","9,868,498","590,890"
13:14:20,"18,451,469","43,964,358","21,097,782","29,507,428","2,696,339","9,870,854","591,047"
13:14:25,"18,455,681","44,138,743","21,102,990","29,613,989","2,697,031","9,872,938","591,180"
13:14:30,"18,460,278","43,998,818","21,108,569","29,485,765","2,697,864","9,876,051","591,312"
13:14:35,"18,464,420","44,010,992","21,113,377","29,553,088","2,698,515","9,877,773","591,405"
13:14:40,"18,468,587","43,925,999","21,118,291","29,397,383","2,699,351","9,880,211","591,562"
13:14:45,"18,472,716","44,101,624","21,123,206","29,500,844","2,699,969","9,882,306","591,713"
13:14:50,"18,476,524","44,061,011","21,128,120","29,419,224","2,700,820","9,884,528","591,815"
13:14:55,"18,480,469","44,048,032","21,133,010","29,510,282","2,701,592","9,887,768","591,956"
13:15:00,"18,485,287","44,073,463","21,140,993","29,401,673","2,702,353","9,890,240","592,231"
13:15:05,"18,491,616","43,919,282","21,149,813","29,321,433","2,703,587","9,894,275","592,517"
13:15:10,"18,496,342","43,956,817","21,155,838","29,356,531","2,704,196","9,895,809","592,635"
13:15:15,"18,501,322","43,966,658","21,161,906","29,398,102","2,704,941","9,898,520","592,732"
13:15:20,"18,506,723","43,879,406","21,168,227","29,279,292","2,705,786","9,900,650","592,967"
13:15:25,"18,512,207","43,856,164","21,175,007","29,317,024","2,706,489","9,902,878","593,073"
13:15:30,"18,517,206","43,999,226","21,180,905","29,358,779","2,707,030","9,904,358","593,210"
13:15:35,"18,521,952","44,073,674","21,186,055","29,574,075","2,707,706","9,906,090","593,313"
13:15:40,"18,525,714","44,212,647","21,190,663","29,613,570","2,708,414","9,908,873","593,450"
13:15:45,"18,530,131","44,132,140","21,195,750","29,570,338","2,709,157","9,910,365","593,595"
13:15:50,"18,534,488","44,048,256","21,200,941","29,422,877","2,709,909","9,913,343","593,734"
13:15:55,"18,539,390","43,982,301","21,207,923","29,353,609","2,710,651","9,915,827","593,930"
13:16:00,"18,543,841","44,124,515","21,214,026","29,456,469","2,711,365","9,919,447","594,080"
13:16:05,"18,547,987","44,105,492","21,219,482","29,412,068","2,712,109","9,922,146","594,280"
13:16:10,"18,552,113","43,975,118","21,224,926","29,339,184","2,712,782","9,925,406","594,421"
13:16:15,"18,556,127","44,066,475","21,230,541","29,452,177","2,713,463","9,927,393","594,527"
13:16:20,"18,560,508","44,172,017","21,235,925","29,480,020","2,714,238","9,929,501","594,637"
13:16:25,"18,564,053","44,232,995","21,240,736","29,546,517","2,715,042","9,932,244","594,745"
13:16:30,"18,567,566","44,255,336","21,245,571","29,537,399","2,715,670","9,934,562","594,825"
13:16:35,"18,571,504","44,227,966","21,250,375","29,635,323","2,716,704","9,938,673","595,000"
13:16:40,"18,576,109","44,109,148","21,256,252","29,565,817","2,717,618","9,941,222","595,204"
13:16:45,"18,580,220","44,158,661","21,261,700","29,594,702","2,718,528","9,943,996","595,384"
13:16:50,"18,585,785","44,035,487","21,268,410","29,382,800","2,724,508","9,964,054","596,277"
13:16:55,"18,590,889","44,214,317","21,274,314","29,392,731","2,725,850","9,969,273","596,517"
13:17:00,"18,594,932","44,211,741","21,279,025","29,534,252","2,727,028","9,972,932","596,673"
13:17:05,"18,599,760","44,210,990","21,284,505","29,538,249","2,728,129","9,977,059","596,825"
13:17:10,"18,604,321","44,233,127","21,289,714","29,547,302","2,730,262","9,988,283","597,083"
13:17:15,"18,609,114","44,113,750","21,294,786","29,426,003","2,731,055","9,990,487","597,193"
13:17:20,"18,613,420","44,139,515","21,299,854","29,459,774","2,732,023","9,994,874","597,356"
13:17:25,"18,618,377","44,075,965","21,305,354","29,491,764","2,732,976","9,998,541","597,524"
13:17:30,"18,623,675","44,181,483","21,310,808","29,530,640","2,733,732","10,001,586","597,676"
13:17:35,"18,629,319","43,984,154","21,317,593","29,394,524","2,734,633","10,004,337","597,970"
13:17:40,"18,634,187","44,195,142","21,323,814","29,481,018","2,735,491","10,008,283","598,144"
13:17:45,"18,638,680","44,229,066","21,328,717","29,610,274","2,736,182","10,010,765","598,289"
13:17:50,"18,642,044","44,342,822","21,332,769","29,653,804","2,736,839","10,013,090","598,388"
13:17:55,"18,646,124","44,270,499","21,337,546","29,635,746","2,737,628","10,015,994","598,534"
13:18:00,"18,649,170","44,327,915","21,341,236","29,679,037","2,738,386","10,019,012","598,686"
13:18:05,"18,654,623","44,196,568","21,346,886","29,560,622","2,739,371","10,022,517","598,896"
13:18:10,"18,658,560","44,226,606","21,352,023","29,557,067","2,740,091","10,024,906","599,010"
13:18:15,"18,663,396","44,282,278","21,357,867","29,624,782","2,740,940","10,027,652","599,174"
13:18:20,"18,667,992","44,063,396","21,363,728","29,520,851","2,741,822","10,030,651","599,316"
13:18:25,"18,673,917","43,891,438","21,371,990","29,105,963","2,742,824","10,034,408","599,636"
13:18:30,"18,680,228","43,728,658","21,379,997","29,046,655","2,743,757","10,037,571","599,818"
13:18:35,"18,687,884","44,192,192","21,388,655","29,384,965","2,744,566","10,040,909","599,987"
13:18:40,"18,693,019","44,141,261","21,394,395","29,409,582","2,745,552","10,043,761","600,292"
13:18:45,"18,697,968","44,143,603","21,400,205","29,432,308","2,746,494","10,046,582","600,472"
13:18:50,"18,703,051","44,078,059","21,405,651","29,460,684","2,747,411","10,049,731","600,678"
13:18:55,"18,709,751","44,094,402","21,411,964","29,530,244","2,748,189","10,052,771","600,877"
13:19:00,"18,714,609","44,191,156","21,417,233","29,606,371","2,748,982","10,055,607","601,011"
13:19:05,"18,719,467","44,325,795","21,423,191","29,606,550","2,749,913","10,058,718","601,196"
13:19:10,"18,723,819","44,200,490","21,428,913","29,581,572","2,750,888","10,062,550","601,381"
13:19:15,"18,729,208","44,231,298","21,436,101","29,504,953","2,751,645","10,065,738","601,563"
13:19:20,"18,734,659","44,292,604","21,443,980","29,591,462","2,752,702","10,068,704","602,020"
13:19:25,"18,739,026","44,144,803","21,449,641","29,427,080","2,753,538","10,070,974","602,161"
13:19:30,"18,743,765","44,267,596","21,456,418","29,535,890","2,754,420","10,073,651","602,326"
13:19:35,"18,748,749","44,283,111","21,462,703","29,573,016","2,755,524","10,076,552","602,508"
13:19:40,"18,753,444","44,310,815","21,468,755","29,515,482","2,756,530","10,079,613","602,764"
13:19:45,"18,757,283","44,422,936","21,474,181","29,640,795","2,757,145","10,082,066","602,911"
13:19:50,"18,761,612","44,338,461","21,479,795","29,565,715","2,758,333","10,084,966","603,147"
13:19:55,"18,766,423","44,138,142","21,485,752","29,440,320","2,759,065","10,087,536","603,298"
13:20:00,"18,771,205","44,274,908","21,491,574","29,636,493","2,760,016","10,090,105","603,490"
13:20:05,"18,778,939","44,166,584","21,501,833","29,172,681","2,761,278","10,093,408","603,789"
13:20:10,"18,783,972","44,203,346","21,509,653","29,508,387","2,762,621","10,096,652","604,031"
13:20:15,"18,788,983","44,005,708","21,516,364","29,346,172","2,763,829","10,101,146","604,340"
13:20:20,"18,796,259","44,183,124","21,524,699","29,413,591","2,764,798","10,106,145","604,579"
13:20:25,"18,802,060","44,173,970","21,532,363","29,475,754","2,766,327","10,111,468","604,934"
13:20:30,"18,806,583","44,369,659","21,537,741","29,635,004","2,767,193","10,113,879","605,081"
13:20:35,"18,810,694","44,277,385","21,543,406","29,608,099","2,768,153","10,116,779","605,254"
13:20:40,"18,815,894","44,194,736","21,549,669","29,551,017","2,769,055","10,119,335","605,518"
13:20:45,"18,821,300","44,184,072","21,555,834","29,557,547","2,769,916","10,123,180","605,685"
13:20:50,"18,827,263","43,874,034","21,562,938","29,273,030","2,770,671","10,125,160","605,816"
13:20:55,"18,832,657","43,924,722","21,569,662","29,182,892","2,771,598","10,127,612","605,978"
13:21:00,"18,838,400","44,049,038","21,578,888","29,286,641","2,772,583","10,130,903","606,206"
13:21:05,"18,844,342","44,120,117","21,586,677","29,312,690","2,773,450","10,134,679","606,342"
13:21:10,"18,849,050","43,942,386","21,593,632","29,077,183","2,774,324","10,137,005","606,649"
13:21:15,"18,855,183","43,960,305","21,602,320","29,164,190","2,775,190","10,139,653","606,872"
13:21:20,"18,861,226","43,922,386","21,610,271","29,258,313","2,776,170","10,142,928","607,112"
13:21:25,"18,866,353","43,995,385","21,615,995","29,252,733","2,777,273","10,146,981","607,388"
13:21:30,"18,871,589","44,007,682","21,621,562","29,325,677","2,778,339","10,150,544","607,592"
13:21:35,"18,877,676","44,048,232","21,627,783","29,344,416","2,779,283","10,154,287","607,775"
13:21:40,"18,884,136","43,921,271","21,635,137","29,176,034","2,780,180","10,156,623","607,959"
13:21:45,"18,889,814","43,962,157","21,641,887","29,149,820","2,781,226","10,159,201","608,234"
13:21:50,"18,896,641","43,978,667","21,650,983","29,257,075","2,782,077","10,163,194","608,426"
13:21:55,"18,903,838","43,984,591","21,659,892","29,144,310","2,783,187","10,166,254","608,690"
13:22:00,"18,910,226","44,031,755","21,667,164","29,297,287","2,784,022","10,168,599","608,821"
13:22:05,"18,917,609","43,926,380","21,675,976","29,231,727","2,785,298","10,172,741","609,061"
13:22:10,"18,927,963","43,952,852","21,686,986","29,257,330","2,786,331","10,177,132","609,333"
13:22:15,"18,935,343","43,786,744","21,697,223","29,094,421","2,787,239","10,179,988","609,575"
13:22:20,"18,943,513","43,814,172","21,706,553","29,109,877","2,788,318","10,184,250","609,825"
13:22:25,"18,950,270","43,830,074","21,714,921","29,162,679","2,789,578","10,188,101","610,113"
13:22:30,"18,958,475","43,871,895","21,724,425","29,092,305","2,790,752","10,192,915","610,335"
13:22:35,"18,965,026","44,053,561","21,732,738","29,286,458","2,792,097","10,198,706","610,584"
13:22:40,"18,971,724","43,981,275","21,741,004","29,168,456","2,792,971","10,202,342","610,776"
13:22:45,"18,978,249","43,893,277","21,748,254","29,260,784","2,793,996","10,205,317","610,948"
13:22:50,"18,985,802","44,049,584","21,755,446","29,259,694","2,794,895","10,208,566","611,112"
13:22:55,"18,991,287","43,899,031","21,762,228","29,267,663","2,795,765","10,211,098","611,296"
13:23:00,"18,999,041","43,852,252","21,769,760","29,187,553","2,796,738","10,214,824","611,480"
13:23:05,"19,010,519","43,486,187","21,781,575","26,606,521","2,797,993","10,218,567","611,759"
13:23:10,"19,018,587","43,534,161","21,790,009","26,531,295","2,799,049","10,221,784","611,997"
13:23:15,"19,027,796","43,458,529","21,799,839","26,256,010","2,800,495","10,226,678","612,348"
13:23:20,"19,036,973","43,582,661","21,807,889","26,335,103","2,801,572","10,229,754","612,618"
13:23:25,"19,046,165","43,853,729","21,816,531","26,394,628","2,803,071","10,234,951","612,906"
13:23:30,"19,052,901","43,712,070","21,824,202","26,142,095","2,804,302","10,238,547","613,180"
13:23:35,"19,061,633","43,771,097","21,834,773","26,322,415","2,806,738","10,246,239","613,542"
13:23:40,"19,068,523","43,736,471","21,843,797","25,929,704","2,807,782","10,250,848","613,797"
13:23:45,"19,080,357","43,567,312","21,856,272","25,623,701","2,808,866","10,254,876","613,979"
13:23:50,"19,086,862","43,630,190","21,864,735","25,616,723","2,809,960","10,258,973","614,221"
13:23:55,"19,092,778","43,094,898","21,872,220","25,515,367","2,810,972","10,262,017","614,446"
13:24:00,"19,102,887","43,235,222","21,883,085","25,472,622","2,812,195","10,266,940","614,829"
13:24:05,"19,114,230","41,966,393","21,896,701","24,900,748","2,814,129","10,271,855","615,441"
13:24:10,"19,124,836","41,153,576","21,908,697","24,548,659","2,815,667","10,276,317","615,761"
13:24:15,"19,133,284","41,186,316","21,920,482","24,523,657","2,817,238","10,281,036","616,135"
13:24:20,"19,143,159","41,208,028","21,932,454","24,392,130","2,818,741","10,285,452","616,462"
13:24:25,"19,152,513","41,129,287","21,945,651","24,462,455","2,820,201","10,289,977","616,748"
13:24:30,"19,162,031","41,137,603","21,957,335","24,508,630","2,821,587","10,294,570","617,036"
13:24:35,"19,172,711","41,371,893","21,969,411","24,462,840","2,823,089","10,298,794","617,413"
13:24:40,"19,181,612","41,449,705","21,980,309","24,509,768","2,824,261","10,302,791","617,655"
13:24:45,"19,192,754","41,343,627","21,993,263","24,514,665","2,825,722","10,307,833","617,907"
13:24:50,"19,201,232","41,353,543","22,003,530","24,481,907","2,827,282","10,312,710","618,211"
13:24:55,"19,210,773","41,235,097","22,014,576","24,413,300","2,828,755","10,316,821","618,486"
13:25:00,"19,221,582","41,191,122","22,027,631","24,248,760","2,830,279","10,321,421","618,779"
13:25:05,"19,231,782","37,487,703","22,037,624","21,641,137","2,830,279","10,321,421","618,779"
13:25:10,"19,243,264","34,435,699","22,047,763","20,086,142","2,830,279","10,321,421","618,779"
13:25:15,"19,254,425","31,201,733","22,057,270","18,214,243","2,830,279","10,321,421","618,779"
13:25:20,"19,263,833","29,328,852","22,065,934","16,931,145","2,830,279","10,321,421","618,779"
13:25:25,"19,273,848","28,304,668","22,074,630","16,236,866","2,830,279","10,321,421","618,779"
13:25:30,"19,281,602","27,405,144","22,082,224","15,509,854","2,830,279","10,321,421","618,779"
